S.no,Zone Name,BA Name,District name,District LGD Code,BLOCK NAME,Block LGD Code,GP Name,GP NAME,LGD CODE,Router  Location Name,GP Nos,"Convert to Municipality(GP COUNT)","GP Count ammendment","BSNL OFC SCOPE(AS PER RFP)(KM)","OFC SCOPE(AS PER RFP)",Block KML ASSIGNED,Proposed KML Submission Date ,KML Received (Yes/No),KML received date,KML Submitted to BSNL through mail (Yes/No), Block KML Submitted to BSNL through mail date,Length as per KML (Proposed),Length as per KML (Incremental),BSNL Feedback,Resubmission of ammedmend date,BSNL KML Acceptance,BSNL KML Acceptance Date,KML Length After  approval,GP Name as per Desktop Survey,Block Router Location Name as per Desktop Survey,ICP Name as per Desktop Survey,Reffered for documentation work,Reffered for documentation date,Document Ready for Submission,Document Ready for Submission date,No of GP's as per Desktop Survey,"Route Length as per Desktop Survey as per documentation(In Km)",Document Submission to BSNL,Signoff from BSNL authority date,Physical survey proposed date,Physical survey Start date,Physical survey End date,Representative from APL Side,Representative from IE Side,Representative from BSNL Side,Videography of the Route Satatus,"Physical Survey WIP",Physical survey status,No of Rings ,Total route length as per physical survey,Existing Incremental in this Block (KM),BSNL Leased OFC (KM),Incremental Route length to be use in new Ring (KM),New OFC to be laid (KM),"Row identify kn","Row Pending KM",Infra Report Received from SRIT,Survey Report Preparation Status,Report Submission Date,Final KML after Physical Survey,Physical Survey Approved (Yes/No),BOQ Prepared,BOQ Submitted,BOQ Submition date,BOQ Approved,,
598,North Zone,MALAPPURAM,MALAPPURAM,517,VENGARA,6353,THENNALA,THENNALA,221595,VENGARA,1,,,45.96,32.68,Akash Chandra,20-08-2025,Yes,20-08-2025,Yes,20-08-2025,37.617,,,,,,38.134,,,,,,,,,,,,,,,,,,,,,,,12.388,24.644,,,,,,,,0,,0,0,0,0,KL-MPP-VEN-221595,10.99671 75.96
599,North Zone,MALAPPURAM,MALAPPURAM,517,VENGARA,6353,URAKAM,URAKAM,221534,VENGARA,1,,,45.96,32.68,Akash Chandra,20-08-2025,Yes,20-08-2025,Yes,20-08-2025,37.617,,,,,,38.134,,,,,,,,,,,,,,,,,,,,,,,12.388,24.644,,,,,,,,0,,0,0,0,0,KL-MPP-VEN-221534,11.06325 76.01538
600,North Zone,MALAPPURAM,MALAPPURAM,517,VENGARA,6353,VENGARA,VENGARA,221596,VENGARA,1,,,45.96,32.68,Akash Chandra,20-08-2025,Yes,20-08-2025,Yes,20-08-2025,37.617,,,,,,38.134,,,,,,,,,,,,,,,,,,,,,,,12.388,24.644,,,,,,,,0,,0,0,0,0,KL-MPP-VEN-221596,11.05027 75.9846
601,North Zone,MALAPPURAM,MALAPPURAM,517,AREAKODE,6341,URUNGATTIRI,URUNGATTIRI,221515,AREAKODE,1,x,,65.47,60.51,Akash Chandra,20-08-2025,Yes,20-08-2025,Yes,20-08-2025,57.91,,,,,,60.289,,,,,,,,,,,,,,,,,,,,,,,7.632,50.73,,,,,,,,0,,0,0,0,0,KL-MPP-ARE-221515,11.2474 76.05027
602,North Zone,MALAPPURAM,MALAPPURAM,517,KALIKAVU,6881,KARUVARAKUNDU,KARUVARAKUNDU,221598,POOKKOTTUMPADAM,1,x,,70.35,75.64,Akash Chandra,20-08-2025,Yes,20-08-2025,Yes,20-08-2025,73.293,,,,,,73.459,,,,,,,,,,,,,,,,,,,,,,,4.863,46.809,,,,,,,,0,,0,0,0,0,KL-MPP-KAL-221598,11.12496 76.33783
603,North Zone,MALAPPURAM,MALAPPURAM,517,WANDOOR,6354,MAMBAD,MAMBAD,221599,WANDOOR,1,,,51.27,55.76,Akash Chandra,20-08-2025,Yes,20-08-2025,Yes,20-08-2025,71.983,,,,,,86.032,,,,,,,,,,,,,,,,,,,,,,,12.539,36.859,,,,,,,,0,,0,0,0,0,KL-MPP-WAN-221599,11.24486 76.1817
604,North Zone,MALAPPURAM,MALAPPURAM,517,WANDOOR,6354,PANDIKKAD,PANDIKKAD,221600,WANDOOR,1,,,51.27,55.76,Akash Chandra,20-08-2025,Yes,20-08-2025,Yes,20-08-2025,71.983,,,,,,86.032,,,,,,,,,,,,,,,,,,,,,,,12.539,36.859,,,,,,,,0,,0,0,0,0,KL-MPP-WAN-221600,11.09555 76.22592
605,North Zone,MALAPPURAM,MALAPPURAM,517,WANDOOR,6354,PORUR,PORUR,221601,WANDOOR,1,,,51.27,55.76,Akash Chandra,20-08-2025,Yes,20-08-2025,Yes,20-08-2025,71.983,,,,,,86.032,,,,,,,,,,,,,,,,,,,,,,,12.539,36.859,,,,,,,,0,,0,0,0,0,KL-MPP-WAN-221601,11.1627 76.2301
606,North Zone,MALAPPURAM,MALAPPURAM,517,WANDOOR,6354,THIRUVALI,THIRUVALI,221602,WANDOOR,1,,,51.27,55.76,Akash Chandra,20-08-2025,Yes,20-08-2025,Yes,20-08-2025,71.983,,,,,,86.032,,,,,,,,,,,,,,,,,,,,,,,12.539,36.859,,,,,,,,0,,0,0,0,0,KL-MPP-WAN-221602,11.19973 76.17775
607,North Zone,MALAPPURAM,MALAPPURAM,517,KALIKAVU,6881,THUVVUR,THUVVUR,221603,POOKKOTTUMPADAM,1,x,,70.35,75.64,Akash Chandra,20-08-2025,Yes,20-08-2025,Yes,20-08-2025,73.293,,,,,,73.459,,,,,,,,,,,,,,,,,,,,,,,4.863,46.809,,,,,,,,0,,0,0,0,0,KL-MPP-KAL-221603,11.11505 76.2847
608,North Zone,MALAPPURAM,MALAPPURAM,517,WANDOOR,6354,TRIKKALANGODE,TRIKKALANGODE,221604,WANDOOR,1,,,51.27,55.76,Akash Chandra,20-08-2025,Yes,20-08-2025,Yes,20-08-2025,71.983,,,,,,86.032,,,,,,,,,,,,,,,,,,,,,,,12.539,36.859,,,,,,,,0,,0,0,0,0,KL-MPP-WAN-221604,11.16274 76.12928
609,North Zone,MALAPPURAM,MALAPPURAM,517,WANDOOR,6354,WANDOOR,WANDOOR,221605,WANDOOR,1,,,51.27,55.76,Akash Chandra,20-08-2025,Yes,20-08-2025,Yes,20-08-2025,71.983,,,,,,86.032,,,,,,,,,,,,,,,,,,,,,,,12.539,36.859,,,,,,,,0,,0,0,0,0,KL-MPP-WAN-221605,11.19355 76.235
610,Central Zone,PALAKKAD,PALAKKAD,518,ALATHUR,6355,ALATHUR,ALATHUR,221606,ALATHUR,1,,,48.89,55.18,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,65.9,,,,Yes,04-09-2025,62.956,,,,,,,,,,,,45922,45922,45926,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,JTO Sujith,,,Yes,,62.956,7.517,32.354,,62.956,62.956,,,,,Yes,,0,0,0,0,KL-PAL-ALA-221606,10.6446 76.54778
611,Central Zone,PALAKKAD,PALAKKAD,518,ALATHUR,6355,ERIMAYUR,ERIMAYUR,221607,ALATHUR,1,,,48.89,55.18,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,65.9,,,,Yes,04-09-2025,62.956,,,,,,,,,,,,45922,45922,45926,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,JTO Sujith,,,Yes,,62.956,7.517,32.354,,62.956,62.956,,,,,Yes,,0,0,0,0,KL-PAL-ALA-221607,10.64696 76.56611
612,Central Zone,PALAKKAD,PALAKKAD,518,ALATHUR,6355,KANNAMBARA,KANNAMBARA,221608,ALATHUR,1,,,48.89,55.18,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,65.9,,,,Yes,04-09-2025,62.956,,,,,,,,,,,,45922,45922,45926,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,JTO Sujith,,,Yes,,62.956,7.517,32.354,,62.956,62.956,,,,,Yes,,0,0,0,0,KL-PAL-ALA-221608,10.61688 76.46046
613,Central Zone,PALAKKAD,PALAKKAD,518,ALATHUR,6355,KAVASERY,KAVASERY,221609,ALATHUR,1,x,,48.89,55.18,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,65.9,,,,Yes,04-09-2025,62.956,,,,,,,,,,,,45922,45922,45926,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,JTO Sujith,,,Yes,,62.956,7.517,32.354,,62.956,62.956,,,,,Yes,,0,0,0,0,KL-PAL-ALA-221609,10.655367° 76.511949°
614,Central Zone,PALAKKAD,PALAKKAD,518,ALATHUR,6355,KIZHAKKANCHERRY,KIZHAKKANCHERRY,221610,ALATHUR,1,,,48.89,55.18,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,65.9,,,,Yes,04-09-2025,62.956,,,,,,,,,,,,45922,45922,45926,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,JTO Sujith,,,Yes,,62.956,7.517,32.354,,62.956,62.956,,,,,Yes,,0,0,0,0,KL-PAL-ALA-221610,10.57362 76.49663
615,Central Zone,PALAKKAD,PALAKKAD,518,ALATHUR,6355,PUDUCODE,PUDUCODE,221611,ALATHUR,1,,,48.89,55.18,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,65.9,,,,Yes,04-09-2025,62.956,,,,,,,,,,,,45922,45922,45926,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,JTO Sujith,,,Yes,,62.956,7.517,32.354,,62.956,62.956,,,,,Yes,,0,0,0,0,KL-PAL-ALA-221611,10.42519 76.26814
616,Central Zone,PALAKKAD,PALAKKAD,518,ALATHUR,6355,TARUR,TARUR,221612,ALATHUR,1,,,48.89,55.18,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,65.9,,,,Yes,04-09-2025,62.956,,,,,,,,,,,,45922,45922,45926,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,JTO Sujith,,,Yes,,62.956,7.517,32.354,,62.956,62.956,,,,,Yes,,0,0,0,0,KL-PAL-ALA-221612,10.67097 76.47266
617,Central Zone,PALAKKAD,PALAKKAD,518,ALATHUR,6355,VADAKKANCHERI,VADAKKANCHERI,221613,ALATHUR,1,,,48.89,55.18,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,65.9,,,,Yes,04-09-2025,62.956,,,,,,,,,,,,45922,45922,45926,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,JTO Sujith,,,Yes,,62.956,7.517,32.354,,62.956,62.956,,,,,Yes,,0,0,0,0,KL-PAL-ALA-221613,10.592039 76.483153
657,Central Zone,PALAKKAD,PALAKKAD,518,NEMMARA,6362,AYILOOR,AYILOOR,221654,NEMMARA,1,x,,75.55,97.95,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,100,,,,Yes,04-09-2025,103.441,,,,,,,,,,,,,,,,,,,,,,,2.359,66.4,,,,,,,,0,,0,0,0,0,KL-PAL-NEM-221654,10.580720° 76.576108°
619,Central Zone,PALAKKAD,PALAKKAD,518,ATTAPPADI,6356,AGALI,AGALI,221615,AGALI,1,,,47.91,62.07,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,58.6,,,,Yes,04-09-2025,105.097,,,,,,,,,,,,,,,,,,,,,,,2.318,26.752,,,,,,,,0,,0,0,0,0,KL-PAL-ATT-221615,11.11288 76.65395
620,Central Zone,PALAKKAD,PALAKKAD,518,ATTAPPADI,6356,PUDUR,PUDUR,221616,AGALI,1,,,47.91,62.07,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,58.6,,,,Yes,04-09-2025,105.097,,,,,,,,,,,,,,,,,,,,,,,2.318,26.752,,,,,,,,0,,0,0,0,0,KL-PAL-ATT-221616,11.15403 76.64482
621,Central Zone,PALAKKAD,PALAKKAD,518,ATTAPPADI,6356,SHOLAYAR,SHOLAYAR,221617,AGALI,1,,,47.91,62.07,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,58.6,,,,Yes,04-09-2025,105.097,,,,,,,,,,,,,,,,,,,,,,,2.318,26.752,,,,,,,,0,,0,0,0,0,KL-PAL-ATT-221617,11.1176 76.74638
622,Central Zone,PALAKKAD,PALAKKAD,518,CHITTUR,6357,ELAPPULLY,ELAPPULLY,221637,CHITTUR,1,,,84.77,67.01,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,82.5,,,,Yes,04-09-2025,82.814,,,,,,,,,,,,,,,,,,,,,,,11.721,78.916,,,,,,,,0,,0,0,0,0,KL-PAL-CHI-221637,10.75801 76.75185
623,Central Zone,PALAKKAD,PALAKKAD,518,CHITTUR,6357,ERUTHAMPATHY,ERUTHAMPATHY,221618,CHITTUR,1,x,,84.77,67.01,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,82.5,,,,Yes,04-09-2025,82.814,,,,,,,,,,,,,,,,,,,,,,,11.721,78.916,,,,,,,,0,,0,0,0,0,KL-PAL-CHI-221618,10.735829° 76.861958°
624,Central Zone,PALAKKAD,PALAKKAD,518,CHITTUR,6357,KOZHINJAMPARA,KOZHINJAMPARA,221619,CHITTUR,1,,,84.77,67.01,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,82.5,,,,Yes,04-09-2025,82.814,,,,,,,,,,,,,,,,,,,,,,,11.721,78.916,,,,,,,,0,,0,0,0,0,KL-PAL-CHI-221619,10.737689 76.834138
628,Central Zone,PALAKKAD,PALAKKAD,518,KOLLENGODE,6358,KODUVAYUR,KODUVAYUR,221624,KOLLENGODE,1,x,,41.19,40.73,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,48.3,,,,Yes,04-09-2025,46.03,,,,,,,,,,,,45902,45908,45908,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,NA,Yes,,Yes,1,49.996,2.05,24.744,,49.996,49.996,,Yes,Yes,09-09-2025,Yes,Yes,Yes,Yes,12-09-2025,,KL-PAL-KOL-221624,10.688473 76.656562
626,Central Zone,PALAKKAD,PALAKKAD,518,CHITTUR,6357,NALLEPPILLY,NALLEPPILLY,221620,CHITTUR,1,,,84.77,67.01,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,82.5,,,,Yes,04-09-2025,82.814,,,,,,,,,,,,,,,,,,,,,,,11.721,78.916,,,,,,,,0,,0,0,0,0,KL-PAL-CHI-221620,10.72935 76.7866
627,Central Zone,PALAKKAD,PALAKKAD,518,CHITTUR,6357,PERUMATTY,PERUMATTY,221622,CHITTUR,1,,,84.77,67.01,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,82.5,,,,Yes,04-09-2025,82.814,,,,,,,,,,,,,,,,,,,,,,,11.721,78.916,,,,,,,,0,,0,0,0,0,KL-PAL-CHI-221622,10.64975 76.76314
629,Central Zone,PALAKKAD,PALAKKAD,518,KOLLENGODE,6358,KOLLENGODE,KOLLENGODE,221625,KOLLENGODE,1,,,41.19,40.73,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,48.3,,,,Yes,04-09-2025,46.03,,,,,,,,,,,,45902,45908,45908,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,NA,Yes,,Yes,1,49.996,2.05,24.744,,49.996,49.996,,Yes,Yes,09-09-2025,Yes,Yes,Yes,Yes,12-09-2025,,KL-PAL-KOL-221625,10.613659 76.691415
630,Central Zone,PALAKKAD,PALAKKAD,518,KOLLENGODE,6358,MUTHALAMADA,MUTHALAMADA,221626,KOLLENGODE,1,,,41.19,40.73,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,48.3,,,,Yes,04-09-2025,46.03,,,,,,,,,,,,45902,45908,45908,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,NA,Yes,,Yes,1,49.996,2.05,24.744,,49.996,49.996,,Yes,Yes,09-09-2025,Yes,Yes,Yes,Yes,12-09-2025,,KL-PAL-KOL-221626,10.60646 76.76232
625,Central Zone,PALAKKAD,PALAKKAD,518,KOLLENGODE,6358,PATTENCHERRY,PATTENCHERRY,221621,KOLLENGODE,1,,,41.19,40.73,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,48.3,,,,Yes,04-09-2025,46.03,,,,,,,,,,,,45902,45908,45908,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,NA,Yes,,Yes,1,49.996,2.05,24.744,,49.996,49.996,,Yes,Yes,09-09-2025,Yes,Yes,Yes,Yes,12-09-2025,,KL-PAL-KOL-221621,10.65008 76.73778
644,Central Zone,PALAKKAD,PALAKKAD,518,KOLLENGODE,6358,PERUVEMBA,PERUVEMBA,221640,KOLLENGODE,1,,,41.19,40.73,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,48.3,,,,Yes,04-09-2025,46.03,,,,,,,,,,,,45902,45908,45908,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,NA,Yes,,Yes,1,49.996,2.05,24.744,,49.996,49.996,,Yes,Yes,09-09-2025,Yes,Yes,Yes,Yes,12-09-2025,,KL-PAL-KOL-221640,10.696295 76.688492
631,Central Zone,PALAKKAD,PALAKKAD,518,KOLLENGODE,6358,PUTHUNAGARAM,PUTHUNAGARAM,221627,KOLLENGODE,1,,,41.19,40.73,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,48.3,,,,Yes,04-09-2025,46.03,,,,,,,,,,,,45902,45908,45908,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,NA,Yes,,Yes,1,49.996,2.05,24.744,,49.996,49.996,,Yes,Yes,09-09-2025,Yes,Yes,Yes,Yes,12-09-2025,,KL-PAL-KOL-221627,10.679507 76.686942
633,Central Zone,PALAKKAD,PALAKKAD,518,KUZHALMANNAM,6359,KANNADI,KANNADI,221629,KOTTAI,1,,,53.22,59.83,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,54.2,,,,Yes,04-09-2025,54.178,,,,,,,,,,,,,,,,,,,,,,,7.232,51.268,,,,,,,,0,,0,0,0,0,KL-PAL-KUZ-221629,10.730774 76.640241
634,Central Zone,PALAKKAD,PALAKKAD,518,KUZHALMANNAM,6359,KOTTAYI,KOTTAYI,221630,KOTTAI,1,,,53.22,59.83,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,54.2,,,,Yes,04-09-2025,54.178,,,,,,,,,,,,,,,,,,,,,,,7.232,51.268,,,,,,,,0,,0,0,0,0,KL-PAL-KUZ-221630,10.765404 76.543370
635,Central Zone,PALAKKAD,PALAKKAD,518,KUZHALMANNAM,6359,KUTHANOOR,KUTHANOOR,221631,KOTTAI,1,,,53.22,59.83,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,54.2,,,,Yes,04-09-2025,54.178,,,,,,,,,,,,,,,,,,,,,,,7.232,51.268,,,,,,,,0,,0,0,0,0,KL-PAL-KUZ-221631,10.732394° 76.544144°
636,Central Zone,PALAKKAD,PALAKKAD,518,KUZHALMANNAM,6359,KUZHALMANNAM,KUZHALMANNAM,221632,KOTTAI,1,,,53.22,59.83,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,54.2,,,,Yes,04-09-2025,54.178,,,,,,,,,,,,,,,,,,,,,,,7.232,51.268,,,,,,,,0,,0,0,0,0,KL-PAL-KUZ-221632,10.70966 76.589552
637,Central Zone,PALAKKAD,PALAKKAD,518,KUZHALMANNAM,6359,MATHUR,MATHUR,221633,KOTTAI,1,,,53.22,59.83,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,54.2,,,,Yes,04-09-2025,54.178,,,,,,,,,,,,,,,,,,,,,,,7.232,51.268,,,,,,,,0,,0,0,0,0,KL-PAL-KUZ-221633,10.740984 76.572746
638,Central Zone,PALAKKAD,PALAKKAD,518,KUZHALMANNAM,6359,PERINGOTTUKURISSI,PERINGOTTUKURISSI,221634,KOTTAI,1,,,53.22,59.83,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,54.2,,,,Yes,04-09-2025,54.178,,,,,,,,,,,,,,,,,,,,,,,7.232,51.268,,,,,,,,0,,0,0,0,0,KL-PAL-KUZ-221634,10.756400 76.492480
639,Central Zone,PALAKKAD,PALAKKAD,518,KUZHALMANNAM,6359,THENKURISSI,THENKURISSI,221635,KOTTAI,1,,,53.22,59.83,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,54.2,,,,Yes,04-09-2025,54.178,,,,,,,,,,,,,,,,,,,,,,,7.232,51.268,,,,,,,,0,,0,0,0,0,KL-PAL-KUZ-221635,10.690821° 76.622402°
640,Central Zone,PALAKKAD,PALAKKAD,518,MALAMPUZHA,6360,AKATHETHARA,AKATHETHARA,221636,PALAKKAD,1,,,43.47,77.39,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,59.4,,,,Yes,04-09-2025,65.54,,,,,,,,,,,,,,,,,,,,,,,8.318,62.432,,,,,,,,0,,0,0,0,0,KL-PAL-MAL-221636,10.81518 76.65115
641,Central Zone,PALAKKAD,PALAKKAD,518,CHITTUR,6357,POLPULLY,POLPULLY,221641,CHITTUR,1,,,84.77,67.01,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,82.5,,,,Yes,04-09-2025,82.814,,,,,,,,,,,,,,,,,,,,,,,11.721,78.916,,,,,,,,0,,0,0,0,0,KL-PAL-MAL-221641,10.73106 76.7302
669,Central Zone,PALAKKAD,PALAKKAD,518,MALAMPUZHA,6360,KODUMBA,KODUMBA,221666,PALAKKAD,1,,,43.47,77.39,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,59.4,,,,Yes,04-09-2025,65.54,,,,,,,,,,,,,,,,,,,,,,,8.318,62.432,,,,,,,,0,,0,0,0,0,KL-PAL-MAL-221666,10.748149 76.689944
642,Central Zone,PALAKKAD,PALAKKAD,518,MALAMPUZHA,6360,MALAMPUZHA,MALAMPUZHA,221638,PALAKKAD,1,,,43.47,77.39,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,59.4,,,,Yes,04-09-2025,65.54,,,,,,,,,,,,,,,,,,,,,,,8.318,62.432,,,,,,,,0,,0,0,0,0,KL-PAL-MAL-221638,10.82187 76.66872
632,Central Zone,PALAKKAD,PALAKKAD,518,KOLLENGODE,6358,VADAVANNUR,VADAVANNUR,221628,KOLLENGODE,1,,,41.19,40.73,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,48.3,,,,Yes,04-09-2025,46.03,,,,,,,,,,,,45902,45908,45908,Balwant Kumar/Akhilesh Sah,Dinesh NE IE Palakkad Radiustech,NA,Yes,,Yes,1,49.996,2.05,24.744,,49.996,49.996,,Yes,Yes,09-09-2025,Yes,Yes,Yes,Yes,12-09-2025,,KL-PAL-KOL-221628,10.643337 76.693712
645,Central Zone,PALAKKAD,PALAKKAD,518,CHITTUR,6357,VADAKARAPATHY,VADAKARAPATHY,221623,CHITTUR,1,x,,84.77,67.01,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,82.5,,,,Yes,04-09-2025,82.814,,,,,,,,,,,,,,,,,,,,,,,11.721,78.916,,,,,,,,0,,0,0,0,0,KL-PAL-CHI-221623,10.808912° 76.846237°
643,Central Zone,PALAKKAD,PALAKKAD,518,MALAMPUZHA,6360,MARUTHARODE,MARUTHARODE,221639,PALAKKAD,1,,,43.47,77.39,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,59.4,,,,Yes,04-09-2025,65.54,,,,,,,,,,,,,,,,,,,,,,,8.318,62.432,,,,,,,,0,,0,0,0,0,KL-PAL-MAL-221639,10.78414 76.67516
646,Central Zone,PALAKKAD,PALAKKAD,518,MALAMPUZHA,6360,PUDUPPARIYARAM,PUDUPPARIYARAM,221642,PALAKKAD,1,x,,43.47,77.39,Akash Chandra,16-08-2025,Yes,16-08-2025,Yes,16-08-2025,59.4,,,,Yes,04-09-2025,65.54,,,,,,,,,,,,,,,,,,,,,,,8.318,62.432,,,,,,,,0,,0,0,0,0,KL-PAL-MAL-221642,10.803702° 76.621669°
648,Central Zone,PALAKKAD,PALAKKAD,518,MANNARKAD,6361,ALANALLUR,ALANALLUR,221644,MANNARKAD,1,,,68.08,93.78,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,73.2,,,,Yes,04-09-2025,72.8,,,,,,,,,,,,,,,,,,,,,,,6.37,73.562,,,,,,,,0,,0,0,0,0,KL-PAL-MAN-221644,11.01117 76.34444
649,Central Zone,PALAKKAD,PALAKKAD,518,MANNARKAD,6361,KANJIRAMPUZHA,KANJIRAMPUZHA,221645,MANNARKAD,1,,,68.08,93.78,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,73.2,,,,Yes,04-09-2025,72.8,,,,,,,,,,,,,,,,,,,,,,,6.37,73.562,,,,,,,,0,,0,0,0,0,KL-PAL-MAN-221645,11.00441 76.51322
973,Central Zone,PALAKKAD,PALAKKAD,518,SREEKRISHNAPURAM,6366,CHERPLACHERRY,CHERPLACHERRY,O221683,SREEKRISHNAPURAM,1,May be,,65.04,71.08,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,41.6,,,,Yes,04-09-2025,43.821,,,,,,,,,,,,,,,,,,,,,,,4.744,37.057,,,,,,,,0,,0,0,0,0,#N/A,10.87893 76.30927
651,Central Zone,PALAKKAD,PALAKKAD,518,MANNARKAD,6361,KARIMBA,KARIMBA,221647,MANNARKAD,1,,,68.08,93.78,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,73.2,,,,Yes,04-09-2025,72.8,,,,,,,,,,,,,,,,,,,,,,,6.37,73.562,,,,,,,,0,,0,0,0,0,KL-PAL-MAN-221647,10.91438 76.52264
652,Central Zone,PALAKKAD,PALAKKAD,518,MANNARKAD,6361,KOTTAPPADAM,KOTTAPPADAM,221648,MANNARKAD,1,,,68.08,93.78,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,73.2,,,,Yes,04-09-2025,72.8,,,,,,,,,,,,,,,,,,,,,,,6.37,73.562,,,,,,,,0,,0,0,0,0,KL-PAL-MAN-221648,10.99643 76.39268
653,Central Zone,PALAKKAD,PALAKKAD,518,MANNARKAD,6361,KUMARAMPUTHUR,KUMARAMPUTHUR,221649,MANNARKAD,1,x,,68.08,93.78,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,73.2,,,,Yes,04-09-2025,72.8,,,,,,,,,,,,,,,,,,,,,,,6.37,73.562,,,,,,,,0,,0,0,0,0,KL-PAL-MAN-221649,10.986649° 76.432293°
971,Central Zone,PALAKKAD,PALAKKAD,518,MANNARKAD,6361,MANNARKKAD,MANNARKKAD,O221650,MANNARKAD,1,Yes,,68.08,93.78,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,73.2,,,,Yes,04-09-2025,72.8,,,,,,,,,,,,,,,,,,,,,,,6.37,73.562,,,,,,,,0,,0,0,0,0,KL-PAL-MAN-O221650,10.99153 76.4546
654,Central Zone,PALAKKAD,PALAKKAD,518,MANNARKAD,6361,TACHAMPARA,TACHAMPARA,221651,MANNARKAD,1,,,68.08,93.78,Akash Chandra,16-08-2025,Yes,18-08-2025,Yes,18-08-2025,73.2,,,,Yes,04-09-2025,72.8,,,,,,,,,,,,,,,,,,,,,,,6.37,73.562,,,,,,,,0,,0,0,0,0,KL-PAL-MAN-221651,10.9611 76.50522
